property_id,sqft_living,sqft_lot,bedrooms,bathrooms,floors,year_built,year_renovated,condition,grade,waterfront,view,city,zipcode,latitude,longitude,distance_to_downtown,school_rating,crime_rate,has_garage,sqft_basement,price
PROP_00609,2172.4574340125423,8666.57036965879,1,1.5,2.5,1964.0,2007.0,3,5.0,0,0,seattle,98052,47.51218176974121,-122.02441464518128,6.379969946095124,6.7,1.199212977051957,Yes,567.5184755134258,627733.0498405369
PROP_00279,2588.6194749542046,3007.738866931286,15,1.5,2.0,2003.0,0.0,2,8.0,0,0,Bellevue,98153,47.50177959777741,-121.57107058563047,6.976098523730066,6.1,6.009427762739041,Yes,0.0,891914.3889941566
PROP_00293,1446.5850242077447,3659.499438774987,4,3.5,1.0,2008.0,0.0,4,5.0,0,0,Other,98003,47.28747300532486,-121.57415074529615,1.8109173289700968,7.2,11.00603414091979,false,,559489.9629995718
PROP_00896,1346.9335886125168,4975.279107511331,2,2.0,2.0,2015.0,0.0,3,4.0,0,0,Redmond,98197,47.78856795239569,-122.23678381739477,3.177985404934292,8.4,1.1114444952802256,0,,522982.92368255585
PROP_00400,1108.837518806718,2895.822255208763,1,2.0,1.0,2012.0,0.0,5,7.0,1,0,seattle,98161,47.147988134176956,-122.1564913155794,2.8396439473348893,2.9,,0,0.0,451258.6362531628
PROP_00122,1382.7307164183185,8831.618063945585,2,1.5,1.0,1995.0,2017.0,3,4.0,0,0,Bellevue,98156,47.739767498801,-121.99790671266179,60.955978065304386,5.5,7.112548920889273,0,603.9095507028198,453477.7435714839
PROP_00183,3098.333707160994,6454.711308729607,4,2.0,3.0,2008.0,0.0,3,,0,2,Bellevue,98005,47.37433835921219,-121.91276029585708,0.8369959794168752,7.5,4.037941296416189,Yes,  ,754093.681114284
PROP_00202,1176.2942146834116,11501.815860126655,2,2.0,1.0,1992.0,0.0,2,6.0,0,0,Bellevue,98168,47.710259925345824,-121.52530750912206,5.063075927980963,7.9,0.6721676024765447,false,0.0,546190.9609943522
PROP_00438,2224.999753130005,2638.772872568007,5,2.0,2.5,2023.0,0.0,3,9.0,0,0,Other,98181,47.7162946189109,-121.88111712649714,19.06559570282162,8.1,5.859580736189781,No,168.3771952842352,825176.5302269026
PROP_00246,1558.9382770530615,13356.44322051173,3,2.5,2.0,2015.0,0.0,5,6.0,0,0,Tacoma,98100,47.52509719169532,-121.85976538145769,18.202383240714177,7.8,2.9998380235871624,Yes,396.09000259325427,545864.8792147872
PROP_00415,1595.0146636228576,9499.323619531368,4,4.5,2.0,2017.0,2017.0,3,,0,0,Bellevue,98022,47.35480247990935,-121.9059562665754,1.4320017621646486,5.8,3.320427969080516,Yes,,574851.8045925178
PROP_00836,3463.2927352528127,6419.000676048134,4,2.5,2.0,1995.0,2015.0,3,9.0,0,4,Tacoma,98182,47.25823853655397,-121.70490504925384,6.89923555086787,6.5,6.940467541207109,No,541.7774556895454,
PROP_00824,1770.8830241238818,8529.966156799172,4,4.0,1.0,1967.0,2015.0,3,8.0,0,1,Seattle,98086,47.66041551692508,-121.57181814299906,3.786275814301548,7.5,1.5400184909905446,Yes,0.0,655792.303168667
PROP_00974,1031.6796788242577,11165.717403201043,2,5.0,2.0,2002.0,0.0,5,6.0,0,0,Seattle,98084,47.33335401615583,-122.1580085663935,4.261641683375046,6.7,0.11573392157544651,No,617.2613606833908,431943.2849958996
PROP_00827,1426.1064859584953,4456.420227800123,3,2.5,2.5,1971.0,0.0,3,9.0,0,0,Bellevue,98055,47.45318825269552,-122.00067862725875,0.8813566321144096,7.5,3.4796254233513757,Yes,820.6304326741721,
PROP_00954,1542.609634346318,4678.011009545044,4,2.0,1.0,,0.0,5,5.0,0,0,Seattle,98094,47.655842748254514,-122.13662524917581,4.164163267364916,8.1,15.577655853036443,0,795.2375263735954,530127.1325895757
PROP_00129,1714.8761593385557,2643.4423811511247,5,1.5,1.5,1900.0,0.0,3,11.0,0,0,Kirkland,98010,47.405050457688446,-121.75892875687761,9.651670966601278,3.3,4.598670145259505,Yes,552.3091919677585,671849.0989061217
PROP_00637,1277.6928032606534,5746.018189795024,5,2.5,1.0,2020.0,2016.0,3,5.0,0,2,Bellevue,98091,47.59403371840652,-121.52381875602562,2.3594471944666706,5.8,3.520259937244166,No,0.0,417773.9620093264
PROP_00402,1703.7074897567545,9527.72853272155,5,2.0,2.5,1992.0,,3,7.0,0,1,Kirkland,98123,47.13883136138611,-121.92578951752884,3.1722932137235214,6.7,1.462903403135047,TRUE,0.0,614937.1154739987
PROP_00844,1160.9469043101801,21603.546500945307,1,1.0,2.0,2005.0,,4,4.0,No,0,Seattle,98039,47.182228244402154,-122.43214094224484,6.242739270999163,10.0,7.593943972161007,No,0.0,371054.733548724
PROP_00830,1254.3824737027253,6915.191982395427,3,3.5,2.5,2017.0,,3,5.0,0,0,Seattle,98172,47.114239997783216,-121.53008745220846,2.3772762998931714,7.1,4.9333950578851695,0,0.0,504592.1068959326
PROP_00735,3097.2026672943325,16044.601846269554,5,2.0,1.5,1951.0,0.0,1,,0,0,Seattle,98007,47.66518091607712,-121.67350273979986,3.876908594085976,6.6,0.9913497521927204,0,353.54619378359564,638174.0509233212
PROP_00981,2473.6499591467345,3818.1220774225553,3,2.0,2.0,1995.0,0.0,5,3.0,0,0,Seattle,98008,47.39451411423214,-121.94907199468219,0.35170867690577284,8.9,7.887295247890792,Yes,956.6961211712932,534398.7476089265
PROP_00219,2891.956077463401,3758.0504730757903,3,2.5,2.0,2016.0,2023.0,4,8.0,0,0,Seattle,98168,47.4519421050105,-121.79647305388126,33.13647394899946,7.7,0.5271709096918553,No,545.5405091700873,886919.1445259905
PROP_00641,1388.7247612561357,4528.148199182657,1,2.5,2.0,,0.0,3,3.0,0,0,Redmond,98149,47.69236619384226,-122.45223659827874,3.451732157714585,,,No,786.2400048870005,393542.87856003735
PROP_00983,1078.110505792247,3327.1299201614356,3,3.5,3.0,2019.0,1993.0,4,6.0,0,1,Seattle,98186,47.75102535329699,-122.04395257670119,4.572637083483778,,6.791923375461425,No,825.136799877188,480338.687594251
PROP_00810,5189.173989120706,,1,2.5,2.0,,0.0,3,9.0,0,0,Seattle,98106,47.11419640676548,-122.28060648126964,0.7834182858833332,7.2,3.2736266822408453,No,0.0,1158043.5263536759
PROP_00867,1200.8050862086254,5305.552701215969,6,2.5,1.0,1969.0,0.0,3,10.0,0,0,Tacoma,98182,47.348075047029305,-121.81732541269471,7.2631436191335785,3.0,0.9530236769820075,Yes,0.0,567303.912804728
PROP_00988,1282.8962537585317,11200.967204319166,1,4.5,1.0,1998.0,2016.0,3,5.0,0,0,Bellevue,98167,47.18208824525159,-122.49524925817634,8.745161505782406,9.9,0.35741448057518777,false,714.0928202893527,477718.280858965
PROP_00624,1963.001834058552,2040.9977778350446,5,2.0,2.0,2019.0,0.0,3,9.0,0,0,seattle,98039,47.44955010834748,-121.83873009811006,3.5514367427830544,8.1,1.2716213997520471,false,311.851586966118,761841.0525930928
PROP_00903,1874.7687287443666,3635.1830931466616,1,3.5,2.0,2005.0,1986.0,3,,No,2,seattle,98121,47.34972646981112,-121.59703278090035,1.33279855165605,6.8,1.8731014499105358,Yes,484.5758979368333,
PROP_00819,1408.2648863007412,7918.630483217539,1,2.5,1.0,2013.0,0.0,4,4.0,0,4,Bellevue,98107,47.47404598120838,-121.90812323213177,5.174703971932946,6.2,4.116394234420117,No,505.691103067388,476355.5019465337
PROP_00386,1331.3338623067386,3049.002511700969,1,4.5,1.0,2018.0,0.0,3,8.0,0,0,Tacoma,98033,47.17394142877193,-121.62904361766165,12.16152379539745,5.7,3.2808414394323453,Yes,,567935.603085065
PROP_00636,-2556.5340464620613,4132.651428412506,4,2.5,1.0,2007.0,2015.0,3,13.0,0,2,Redmond,98124,47.582067130538846,-121.99521511987045,17.101163987183998,,,Yes,83.1091872884129,78791.68731178579
PROP_00806,3723.6768857624747,9817.767445314912,3,2.0,1.0,1965.0,,5,10.0,0,2,Seattle,98122,47.547321220436736,-122.44236795287519,8.174653498495934,5.6,7.7611851651236785,Yes,0.0,928076.0140630451
PROP_00509,2293.604004196134,3303.751210711558,1,1.0,2.0,1997.0,2000.0,3,7.0,0,4,Seattle,98165,47.76399202990881,-121.58343280881523,2.2970285100037606,,0.8318266095353413,No,445.35377520201683,525173.3832738847
PROP_00267,2212.28755622449,19843.88587295651,2,2.5,1.0,2014.0,0.0,5,7.0,0,1,Seattle,98091,47.26790474250229,-121.72532328312349,0.11719168385273425,6.6,3.672547176304092,0,450.7212568202354,730613.4890880883
PROP_00881,2114.4147228278516,2234.8578563206893,3,1.0,2.0,1932.0,0.0,3,9.0,0,0,Seattle,98130,47.275796614492045,-121.89841531245725,0.07878871087384978,4.1,3.0366924573012537,Yes,0.0,609415.3957221468
PROP_00441,5315.458562058092,3078.5095908299577,5,3.0,3.0,,2004.0,5,6.0,0,3,Seattle,98123,47.289624872720026,-122.28366122391473,42.03033643376764,7.3,0.3922770350122532,Yes,512.1851788131432,1154719.9583637994
PROP_00496,1876.2437060066432,5537.015708423309,5,2.0,2.5,1942.0,0.0,4,9.0,0,1,Seattle,98140,47.310051289348635,-121.90750670789971,9.01274773263013,5.3,2.3255870970782944,Yes,451.08096892711677,667383.1204039605
PROP_00112,3654.9500858806246,14786.708292886211,5,4.5,2.0,1991.0,0.0,1,4.0,0,0,Seattle,98188,47.62804523295775,-121.90137300859273,17.281375394028643,6.2,,0,572.3435897968727,
PROP_00691,1554.1445500698305,37138.34586011893,4,1.0,2.0,2017.0,0.0,3,,0,3,Tacoma,98007,47.143874936253454,-121.98062904840504,20.25992634903609,7.8,4.557771494426543,Yes,268.4881999245109,458752.87866123667
PROP_00232,,5632.682018657479,3,1.5,2.5,2008.0,,1,5.0,0,0,Seattle,98197,47.1433235202428,-121.94235535432628,3.839367742957553,6.1,1.3738992279107523,No,307.74964797223845,522731.09778660035
PROP_00935,1317.8764717289328,2383.876678179862,7,2.0,2.0,1961.0,0.0,3,8.0,0,0,Kirkland,98114,47.70173546904391,-122.16854696588817,12.49639879218857,7.4,3.2149991864340777,No,581.3782599484764,540919.0364531288
PROP_00607,1452.9811155109185,5760.444223262868,4,1.0,3.0,2023.0,0.0,3,10.0,0,1,Tacoma,98035,47.49412651148647,-122.31497031312864,22.709108953368272,4.6,7.984903132166085,Yes,0.0,534864.4499607597
PROP_00671,3270.751449355915,3780.869482733151,3,2.5,2.0,,0.0,4,5.0,0,3,Redmond,98097,47.23847175759983,-122.21597276823185,3.4169006260110475,4.9,0.6373607426383302,No,734.1954777136016,
PROP_00373,2148.874872577167,2161.2987326399443,6,2.0,2.0,1978.0,0.0,4,5.0,0,1,Seattle,98118,47.43509758470647,-122.0037622532605,8.001859452566979,7.3,1.9396045079840314,0,835.1725211857814,577937.5638415376
PROP_00663,1270.7945287568,3607.4132027257883,5,1.0,1.0,1973.0,2017.0,3,6.0,0,1,BELLEVUE,98005,47.56437696169561,-122.4421182819943,53.902672683888625,5.4,2.373765371063139,No,0.0,487890.7134398511
PROP_00908,1300.3262521472784,12017.871684130052,3,2.0,2.0,1992.0,,5,7.0,0,0,Seattle,98155,47.2788240671649,-121.91405392480998,5.543379231360133,9.2,2.864975827699229,0,330.66908884702576,547153.053360441
PROP_00233,1678.2934333416933,12873.262451079623,4,2.5,2.5,2007.0,0.0,4,5.0,0,1,Tacoma,98190,47.1826406066121,-121.91035600008958,26.588182739554874,,1.4285860412535156,false,,569743.9641595318
PROP_00767,3093.667344385938,9466.812680914287,3,1.5,2.0,2022.0,2012.0,3,6.0,0,0,Other,98149,47.724302517377815,-122.00188524783202,41.42043766658158,8.3,3.4143650389156184,false,0.0,815782.4610365843
PROP_00845,1535.501114536607,7407.411848510536,2,1.5,1.0,1984.0,0.0,3,8.0,0,1,Seattle,98147,47.29461333463055,-121.86054064422996,5.450565464714766,6.2,0.9878584902099614,1,,548955.5426967009
PROP_00676,1118.8273456974048,,5,1.5,1.5,1936.0,1988.0,4,,0,2,Bellevue,98081,47.34217490983463,-121.96950106178907,4.08624056755478,8.3,,No,0.0,8535122.316033347
PROP_00317,,7266.945314468303,6,2.5,2.5,2021.0,0.0,5,3.0,0,0,Redmond,98154,47.34134780281395,-122.39594838045895,14.485003180335404,7.6,1.5865461399089424,No,0.0,447247.6340239484
PROP_00648,2556.709032377791,5572.334672502309,2,1.5,2.5,1985.0,2020.0,3,9.0,0,0,Kirkland,98152,47.60867510174885,-122.09633641836564,2.2781366414436395,6.6,1.603740985332839,false,0.0,774038.400479276
PROP_00410,1384.6536333850388,4511.9882365729245,1,2.0,1.0,2020.0,2023.0,2,,yes,0,Seattle,98046,47.63987778797292,-122.36420415441398,28.073631975694976,7.8,5.1140253812234135,Yes,491.9136739286537,718467.3262580675
PROP_00965,1439.5484777228535,6189.644742172526,6,2.5,3.0,1998.0,0.0,1,5.0,0,0,Seattle,98196,47.49621920646505,-121.99525319791148,19.73746258272569,,3.3687394561063075,false,597.7735419431629,554745.8243446862
PROP_00709,2144.1413510203515,14072.481596700542,4,1.5,1.5,2005.0,0.0,4,,0,3,Seattle,98178,47.44479962858315,-122.25892937127576,0.822050868519151,7.5,4.610738544574108,No,426.15987501024085,6741568.533143022
PROP_00358,3817.255455387152,4262.390633390432,4,2.0,1.0,2015.0,2002.0,3,10.0,0,4,Kirkland,98092,47.15589789268148,-122.14727650107336,1.0025229921159586,7.3,4.509736835296273,No,528.2832930688389,1050263.001652569
PROP_00258,1844.1123364356554,13924.818878653507,4,2.5,1.0,1980.0,0.0,3,7.0,0,0,seattle,98089,47.56693921832775,-122.07800170516387,5.07939786676769,5.9,2.9119356588481486,No,614.1872579977726,540527.65826973
PROP_00744,1264.2425309970652,10068.267492021427,1,1.5,2.0,,0.0,4,10.0,0,1,Tacoma,98105,47.641173124535904,-121.98961998255038,6.03114550932006,7.3,6.948498939128266,false,547.9401603321272,452467.437748208
PROP_00627,2376.228940389842,5902.606293103627,1,1.5,1.0,2023.0,0.0,3,7.0,0,3,Bellevue,98003,47.23553546079894,-121.81622784038343,4.4434462225170455,8.4,3.2572944503657864,false,587.295550344393,729251.8109216185
PROP_00632,1716.7791122084009,,2,3.0,2.0,2007.0,0.0,5,6.0,0,0,Bellevue,98078,47.35578259369368,-121.58854482874041,0.2775134747475397,7.5,1.0131927852927414,Yes,451.8522609886263,513486.95583481446
PROP_00282,,,2,2.0,3.0,1985.0,0.0,4,5.0,0,0,Seattle,98193,47.23913293795762,-121.60166382164576,13.696321458454978,6.9,0.6545679377602387,1,501.60794118916726,467206.7999226644
PROP_00376,2863.526040097277,6258.3758670908255,2,2.0,2.0,1900.0,0.0,4,8.0,0,2,Bellevue,98161,47.16374353047103,-121.78820156128896,16.412035224898162,,10.026313304267982,Yes,476.85940972462043,750496.3562098582
PROP_00384,2328.2935787644,2929.933277736181,2,4.0,2.0,1992.0,0.0,4,9.0,0,0,Tacoma,98033,47.548646141745685,-122.39438689368195,22.140668919389576,5.6,2.5460778434042646,Yes,436.96096425216655,774616.23547442
PROP_00224,1308.1601478588311,3222.66575246145,1,4.5,1.0,2022.0,2010.0,5,10.0,0,2,Seattle,98165,47.64991553893412,-122.25576219369087,4.017335408817681,6.7,0.7769487260489041,No,0.0,655981.7968805638
PROP_00097,1557.8141939084273,3472.165918934715,6,2.0,2.0,1953.0,0.0,1,3.0,0,0,Tacoma,98126,47.7466265210069,-121.60756654711504,6.423267943680542,,2.6215048524955695,0,0.0,382648.46690050705
PROP_00876,2258.6832598530455,8688.477453860818,4,1.5,2.5,2010.0,0.0,3,7.0,0,0,Seattle,98068,47.364334730555306,-121.59402621400578,15.256565856485299,7.6,7.069645594219543,Yes,196.30842822646338,612817.6125596914
PROP_00472,1044.1189986185018,,5,1.0,2.0,2005.0,1989.0,3,8.0,0,2, ,98139,47.25787269059431,-121.62584180669438,12.873770631277562,7.3,,Yes,256.35622345571255,570311.7169585881
PROP_00347,1046.3623240205347,2493.3555935296217,1,3.0,1.0,2016.0,0.0,3,5.0,0,1,Tacoma,98046,47.75592713485026,-122.1986656678194,23.340412902024305,6.7,0.665891376047701,Yes,650.9764158142483,
PROP_00505,1177.4736541004884,5351.971590279666,7,3.0,1.0,1995.0,0.0,3,8.0,0,3,Seattle,98023,47.60081209668524,-121.91528660726755,7.836263129926326,5.4,2.379686011280703,TRUE,403.5367704100687,474684.3433943326
PROP_00639,1473.664984802472,9222.306480638708,1,2.5,1.0,2020.0,0.0,1,3.0,1,0,Tacoma,98072,47.6397719397403,-122.19225825753254,41.750449693092506,8.2,2.9239564885464757,No,0.0,430376.90875284886
PROP_00075,2305.662908787999,2542.0635029346654,2,2.0,2.0,2022.0,,4,4.0,0,0,Tacoma,98077,47.64635976598866,-121.55655923770003,14.97678047012456,5.1,0.8430252271951943,1,276.71720828998724,576585.0954767262
PROP_00797,1832.7154639433977,3593.1470699634983,2,3.0,1.0,2023.0,0.0,4,6.0,0,0,seattle,98167,47.63270713182952,-121.50139801348955,5.078231926839623,6.9,3.7967237985036433,1,844.5525321093742,561851.0411127547
PROP_00999,1590.6010127908721,4423.562694189732,5,3.5,2.0,2007.0,,2,5.0,0,0,Seattle,98058,47.36819738644786,-121.85674025519252,0.20547509333937328,9.1,0.1303127003845299,Yes,482.79057183546433,615772.8943007884
PROP_00973,8450.188986103612,4881.297224154411,3,4.0,2.0,1986.0,0.0,3,5.0,Yes,0,BELLEVUE,98192,47.73586812998081,-121.98364744943417,7.455266021192636,7.5,7.10318640836161,0,0.0,1832114.2436513498
PROP_00619,2379.357240214308,7236.008621747471,6,2.5,1.0,2023.0,0.0,4,5.0,0,0,Seattle,98075,47.18493444708925,-121.96796889224686,1.6639896328162278,7.3,1.125802601605785,Yes,0.0,690359.6611388732
PROP_00952,1192.8220286385522,3820.148478311649,2,3.0,2.5,2013.0,0.0,5,6.0,0,0,Seattle,98065,47.43065182151239,-121.89444129670956,26.702127078392643,6.8,0.10015793195901032,No,0.0,436783.9285211886
PROP_00864,1512.0982012749214,,2,1.5,2.0,2015.0,0.0,3,,1,1,seattle,98186,47.21339414638488,-121.93478433157546,2.733493575790191,7.8,0.6977719771791033,No,857.7787622462513,672469.3786709749
PROP_00645,3212.079899943025,7076.413161358101,2,1.5,2.0,2014.0,2004.0,4,4.0,No,0,Bellevue,98094,47.624221042633486,-121.92849160117592,13.482110880124527,7.0,4.408408971625937,1,670.2377775755057,704407.5596249151
PROP_00912,1978.5622455470875,9151.599141388448,3,1.0,1.0,1966.0,0.0,5,3.0,0,2,Seattle,98195,47.57890630421772,-121.67188386905563,6.139063736781844,,2.670573568808035,TRUE,0.0,519072.4129876509
PROP_00556,1143.8879553902989,3366.1862115215577,2,2.0,2.0,1986.0,0.0,1,6.0,0,0,Seattle,98186,47.61215005029579,-122.3435980143249,13.683949948421219,6.1,1.7768546200010142,0,0.0,422459.44846963155
PROP_00681,1298.2750835335046,29990.125017655504,1,2.0,1.0,1900.0,0.0,4,6.0,0,0,Seattle,98163,47.45483609887927,-121.52097774107168,13.436109807176884,,0.6310012975438524,Yes,150.0533657979788,334788.62740369356
PROP_00577,,4203.805433835334,3,2.0,1.5,2004.0,0.0,4,7.0,0,0,Seattle,98157,47.363555867393565,-121.57616184469255,5.143096936328181,7.9,2.0400715343013447,0,302.7460931571019,925815.5623431
PROP_00795,3056.6935225406964,3891.73642335548,5,2.5,1.0,2021.0,2013.0,2,7.0,0,0,Bellevue,98037,47.35560277869294,-121.71094159318307,1.4986762272549194,5.4,0.2718746757424263,false,484.67831745458193,821641.0171739875
PROP_00085,,3722.480537445347,5,3.0,1.0,2009.0,2009.0,3,,0,0,BELLEVUE,98102,47.57334986577618,-122.13346449247409,1.7205844958631789,9.3,0.3186471419932431,TRUE,719.0582281201303,618019.6992096023
PROP_00242,3463.5098846338415,6351.211115775952,1,4.0,1.0,2001.0,0.0,4,8.0,0,0,,98119,47.6780949351776,-121.5632522282851,4.195391536567979,8.0,4.67721502046587,0,0.0,5183682.771046057
PROP_00698,1167.6647527706798,3162.332042856577,1,2.0,3.0,2013.0,,3,9.0,1,4,Kirkland,98154,47.20413584753153,-121.92707750359098,21.584554178633468,6.2,0.25869920430696314,Yes,637.649421745591,485076.9853476412
PROP_00940,1320.2813286027929,2833.9252142714736,4,2.5,2.0,2007.0,,3,9.0,0,0,Seattle,98066,47.58671549122698,-122.12119088837636,5.358337002754788,8.3,,false,  ,620402.1478082153
PROP_00159,2302.748928492316,2866.6356205809157,6,2.5,2.0,2003.0,0.0,3,,0,0,Seattle,98072,47.785459242696405,-122.07317835781717,6.484092755383725,5.8,4.974068537328477,TRUE,0.0,749202.1716509569
PROP_00524,2822.1900464698574,6330.061363792266,1,1.5,2.0,2023.0,2016.0,5,9.0,0,0,Kirkland,98169,47.22809977012819,-121.56623405344529,29.661175340922448,7.0,0.6425404092206419,Yes, ,748837.9898516284
PROP_00035,2652.3315728128764,13965.9833235406,1,1.0,1.0,1973.0,0.0,3,8.0,0,3,Tacoma,98007,47.72375657486908,-121.79788047895114,5.9459039274190415,7.9,0.4055299559720491,TRUE,0.0,755766.6248323538
PROP_00540,4080.223786441709,2047.4233108233393,2,2.5,1.0,1958.0,0.0,3,,No,2,Seattle,98106,47.35256340976448,-121.87018621635944,13.004544701896663,8.1,2.020755260794364,Yes,0.0,911334.9247865374
PROP_00170,2131.8517342673485,5327.811082170932,4,1.0,2.0,2020.0,0.0,4,6.0,0,0,Bellevue,98143,47.52792917378834,-121.64716533914242,16.44169855972901,7.6,1.3648869623863606,0,209.88476962746518,603206.4297843023
PROP_00654,1565.034649382982,2516.7048378299705,4,3.0,2.0,2011.0,0.0,3,9.0,0,0,Bellevue,98097,47.58454945189615,-122.4035479782476,12.563308735534712,6.5,0.7695071266734036,Yes,0.0,654403.9225883307
PROP_00970,2089.6659230926784,3825.393193045001,8,3.0,2.0,1968.0,2004.0,3,6.0,0,0,Redmond,98028,47.67912769081995,-122.25585796526512,15.774611309747444,5.8,0.5430313725069178,Yes,0.0,671205.236957775
PROP_00923,2608.7144539299006,8689.820041087423,3,1.0,2.0,1994.0,2019.0,3,7.0,1,4,seattle,98144,47.71314218376115,-121.61137183723166,9.555821820136277,8.7,1.272067843747078,Yes,583.9766102844786,726884.2871103953
PROP_00913,1526.636039279811,7621.980989816603,4,2.5,2.0,2020.0,0.0,3,5.0,0,2,Kirkland,98166,47.22199671751943,-122.38510223858333,22.07144120947857,8.4,1.6703826194741733,false,0.0,546876.0684886546
PROP_00559,1968.3989670606798,7974.448101107322,3,2.5,1.0,2019.0,0.0,3,2.0,0,0,Redmond,98029,47.487624497968824,-121.77196533805059,3.194899275843966,,0.25030183559547375,0,,462606.0456058504
PROP_00733,1740.3759563460444,4242.386978831117,4,2.0,1.0,1959.0,0.0,4,4.0,0,0,Seattle,98050,47.15413936164766,-121.97689882687895,0.5590148394820098,5.8,0.15423445916895007,Yes,350.8942255083013,421881.01219170186
PROP_00095,1680.8147315102779,4851.801833204276,3,3.0,2.0,2019.0,0.0,4,6.0,0,0,Seattle,98113,47.60027978034693,-121.53867951520752,1.0612947065912461,5.0,1.5077008118817843,0,0.0,405065.4111815055
PROP_00563,,6264.184650579814,4,2.5,1.0,2016.0,0.0,2,8.0,0,3,Tacoma,98185,47.24649948233133,-122.05678164846802,0.5453586105228525,2.8,1.2593493392975472,Yes, ,478846.45026830776
PROP_00240,3821.083147273303,2027.2305478228172,1,2.5,3.0,1997.0,0.0,4,8.0,0,2,Bellevue,98193,47.360900049721714,-122.41662437211666,16.417876932380302,4.9,2.0559757615788774,No,779.3887168403294,868939.5363688953
PROP_00742,2376.7773129369393,5936.201525161196,2,3.0,1.0,2023.0,0.0,2,8.0,0,0,Seattle,98165,47.58994366312905,-121.7720617814724,38.00131720464601,4.5,2.4000261775457776,Yes,0.0,753978.2589298809
PROP_00863,1581.1814717875804,4532.273602890567,3,2.5,1.0,1966.0,0.0,5,,1,2,Tacoma,98075,47.63290469288681,-122.09067940141011,5.437914581290651,6.3,1.0399583600964186,Yes,,
PROP_00574,2983.1406436843067,9240.836306919738,1,2.5,2.0,2014.0,1990.0,4,7.0,yes,0,Seattle,98128,47.43388671501913,-122.32462386081218,0.3456185821706876,8.3,0.9047161304120295,Yes,TBA,978099.5388524772
PROP_00690,1391.0878131192326,8955.866688790251,4,3.0,2.0,2015.0,0.0,4,7.0,0,0,seattle,98080,47.66304701675598,-121.79220667384138,7.45945991184935,7.5,3.370997670470863,No,292.27033485421066,618134.024024755
PROP_00460,,10255.965038575383,1,3.5,2.0,2000.0,1985.0,3,3.0,0,0,Other,98098,47.441969210835545,-121.89288819932777,10.769049547809432,7.0,,0,410.8504992756354,491056.28727797413
PROP_00553,1823.1145809801471,2167.610878708616,3,2.5,1.0,1991.0,0.0,4,6.0,0,0,Seattle,98102,47.4196180842196,-122.05950978897916,11.206652463999916,7.5,2.7296555597954177,Yes, ,450354.8828860377
PROP_00857,,2671.3247240124097,2,3.0,1.5,2002.0,0.0,5,9.0,0,0,Tacoma,98180,47.64292391189654,-121.91661383426994,2.6948350389348654,5.6,0.49249028212908125,Yes,526.7308377352246,607790.2214063565
PROP_00944,1231.2025275045357,14868.780931370586,4,2.0,1.0,1969.0,0.0,3,5.0,0,0,Other,98144,47.49221116111483,-122.06938345923652,29.27559466838818,,9.249586104070517,false,408.78973264989105,437963.61883141083
PROP_00206,1106.9969014359494,2565.2959554497806,5,2.5,2.5,2006.0,0.0,4,6.0,0,0,Kirkland,98018,47.71782467633133,-122.37560217564514,2.431474394139758,7.2,5.759765496868405,Yes,476.31613417500233,443942.058911588
PROP_00392,1465.2439119617327,6209.5150327506,1,2.0,2.0,2022.0,0.0,2,7.0,0,0,Redmond,98017,47.15860818153545,-121.7265147511487,11.01467035052538,,3.5361585149956,No,39.4007337916089,
PROP_00794,1018.2761804064972,4308.886132471672,2,3.0,1.0,2018.0,2019.0,3,10.0,1,4, ,98054,47.229774487251646,-121.85025693241836,29.39345680788035,5.6,0.6225229353105683,Yes,0.0,
PROP_00870,1467.3021874751385,12995.687133168496,1,2.0,2.5,1966.0,1998.0,3,,0,0, ,98183,47.799993965677785,-122.23875622642464,0.5040836377143493,6.6,2.08086421081734,Yes,888.7749715265791,
PROP_00397,1560.3556094421597,2969.9075219734636,3,4.0,2.0,2023.0,0.0,3,5.0,0,0,Seattle,98130,47.786471262248845,-121.6161098559464,5.02466852420538,8.0,2.7821394402082045,Yes,619.7976064224464,
PROP_00766,2437.4137158597787,13696.860434543185,4,2.5,1.0,2013.0,,4,8.0,0,3,Redmond,98108,47.760301747271065,-122.35996442446363,6.400087983004331,7.1,0.9098969919126845,Yes,0.0,800850.2004728137
PROP_00914,,2999.37069854521,4,4.0,2.0,2023.0,0.0,4,10.0,0,1,Seattle,98009,47.559510438052605,-121.91481515135534,28.607501281061065,5.7,2.2192846284451813,Yes,0.0,
PROP_00217,2372.3575516657907,,2,2.5,2.5,1990.0,1994.0,4,4.0,0,0,Seattle,98046,47.46836458976211,-121.63769476082808,7.437872112610192,7.2,4.417482021638159,1,843.7187070704467,625489.7705057116
PROP_00004,1169.6248704623463,3981.0829575268062,5,1.0,1.0,1976.0,2003.0,3,8.0,0,0,Seattle,98076,47.41666160753481,-122.46335305378055,1.4992623621808319,7.1,,Yes,0.0,481547.78603197186
PROP_00768,1418.6745935450926,12611.408279209241,3,3.0,2.0,1969.0,0.0,5,8.0,0,1,Seattle,98065,47.384124138521855,-122.04924979254348,16.369430967300957,9.0,0.23447905058519786,No,0.0,511658.2164577107
PROP_00642,1237.55693562363,16712.10110285204,2,1.0,2.0,2013.0,,3,8.0,0,3,Kirkland,98101,47.31904932277336,-122.29575058342783,6.268862706116679,7.8,2.8153759076182303,1,651.9679113448267,533708.5191116375
